sID	_m	o0	o1	o9	s0	s1	s9	oa0	oa1	sa0	sa1	oms1	oms0	oms10	oms01	o1s1mo0s0	ov	sv	oa	sa	omsv	omsa
ArgensolaBartolome_42	both	2.0	6.0		2.0	2.0	2.0		8.0	2.0	4.0	4.0	0.0	4.0	0.0	4.0	0.5984	0.5981	0.5239	0.5816	0.0003	-0.0576
ArgensolaBartolome_43	both	3.0	5.0		3.0	2.0	1.0		8.0	1.0	5.0	3.0	0.0	2.0	1.0	1.0	0.5158	0.4713	0.4978	0.4922	0.0445	0.0056
ArgensolaBartolome_46	both	3.0	1.0	4.0	2.0	3.0	1.0	4.0	4.0	1.0	5.0	-2.0	1.0	-1.0	0.0	-1.0	0.4293	0.5927	0.695	0.5667	-0.1634	0.1283
ArgensolaBartolome_47	both	3.0	3.0	2.0	1.0	4.0	1.0	2.0	6.0	1.0	5.0	-1.0	2.0	2.0	-1.0	3.0	0.504	0.6242	0.6159	0.5546	-0.1202	0.0612
ArgensolaBartolome_48	both	2.0	5.0	1.0	1.0	5.0		1.0	7.0	1.0	5.0	0.0	1.0	4.0	-3.0	7.0	0.5278	0.6218	0.5532	0.4472	-0.0941	0.106
ArgensolaBartolome_49	both	2.0	5.0	1.0	4.0	2.0		1.0	7.0		6.0	3.0	-2.0	1.0	0.0	1.0	0.5647	0.4157	0.6318	0.6407	0.149	-0.0088
ArgensolaBartolome_5	both	3.0	3.0	2.0	3.0	3.0		3.0	5.0		6.0	0.0	0.0	0.0	0.0	0.0	0.4298	0.5042	0.5346	0.5496	-0.0744	-0.0151
ArgensolaBartolome_52	both	2.0	3.0	3.0	2.0	2.0		3.0	5.0		4.0	1.0	0.0	1.0	0.0	1.0	0.5439	0.4277	0.6227	0.6578	0.1162	-0.0351
ArgensolaBartolome_53	both	1.0	7.0		3.0	1.0	2.0		8.0	2.0	4.0	6.0	-2.0	4.0	0.0	4.0	0.7104	0.3169	0.5638	0.6117	0.3935	-0.0479
ArgensolaBartolome_54	both	1.0	3.0	3.0	3.0	3.0		4.0	3.0		6.0	0.0	-2.0	0.0	-2.0	2.0	0.4252	0.5242	0.565	0.5504	-0.099	0.0147
ArgensolaBartolome_55	both	2.0	3.0	3.0	1.0	5.0		3.0	5.0		6.0	-2.0	1.0	2.0	-3.0	5.0	0.6454	0.6004	0.5498	0.4924	0.0449	0.0574
ArgensolaBartolome_56	both	2.0	3.0	3.0	2.0	3.0	1.0	3.0	5.0	2.0	4.0	0.0	0.0	1.0	-1.0	2.0	0.5307	0.5209	0.6831	0.5816	0.0098	0.1016
ArgensolaBartolome_57	both	1.0	5.0	2.0	2.0	3.0	1.0	2.0	6.0	1.0	5.0	2.0	-1.0	3.0	-2.0	5.0	0.628	0.5715	0.5305	0.5901	0.0566	-0.0596
ArgensolaBartolome_58	both	2.0	5.0	1.0	1.0	3.0		1.0	7.0		4.0	2.0	1.0	4.0	-1.0	5.0	0.582	0.4815	0.5775	0.5725	0.1005	0.005
ArgensolaBartolome_59	both	3.0	5.0		2.0	2.0			8.0		4.0	3.0	1.0	3.0	1.0	2.0	0.5718	0.574	0.5532	0.6125	-0.0021	-0.0593
ArgensolaBartolome_6	both	1.0	6.0	1.0	2.0	4.0		1.0	7.0		6.0	2.0	-1.0	4.0	-3.0	7.0	0.657	0.5919	0.458	0.5144	0.065	-0.0565
ArgensolaBartolome_61	both	2.0	5.0	1.0	2.0	2.0	2.0	1.0	7.0	2.0	4.0	3.0	0.0	3.0	0.0	3.0	0.5886	0.4713	0.5247	0.555	0.1173	-0.0303
ArgensolaBartolome_62	both	2.0	5.0	1.0	3.0	2.0	1.0	1.0	7.0	1.0	5.0	3.0	-1.0	2.0	0.0	2.0	0.4941	0.5338	0.649	0.5943	-0.0397	0.0547
ArgensolaBartolome_63	both	1.0	3.0	4.0	1.0	3.0	2.0	4.0	4.0	2.0	4.0	0.0	0.0	2.0	-2.0	4.0	0.5662	0.5595	0.5514	0.5414	0.0068	0.01
ArgensolaBartolome_65	both	4.0	3.0	1.0	2.0	2.0	2.0	2.0	6.0	2.0	4.0	1.0	2.0	1.0	2.0	-1.0	0.4592	0.486	0.6056	0.5667	-0.0267	0.0389
ArgensolaBartolome_66	both	4.0	4.0		5.0	1.0			8.0		6.0	3.0	-1.0	-1.0	3.0	-4.0	0.4838	0.357	0.6362	0.5896	0.1268	0.0466
ArgensolaBartolome_67	both	3.0	1.0	4.0	1.0	4.0	1.0	4.0	4.0	1.0	5.0	-3.0	2.0	0.0	-1.0	1.0	0.4459	0.5783	0.5691	0.6704	-0.1325	-0.1012
ArgensolaBartolome_68	both	1.0	5.0	2.0	1.0	5.0		2.0	6.0		6.0	0.0	0.0	4.0	-4.0	8.0	0.6631	0.6667	0.5279	0.5618	-0.0036	-0.0339
ArgensolaBartolome_69	both	3.0	5.0		3.0	3.0			8.0		6.0	2.0	0.0	2.0	0.0	2.0	0.479	0.6153	0.5771	0.579	-0.1363	-0.0018
ArgensolaBartolome_7	both	2.0	5.0	1.0	3.0	3.0		1.0	7.0		6.0	2.0	-1.0	2.0	-1.0	3.0	0.5401	0.448	0.6366	0.648	0.0921	-0.0114
ArgensolaBartolome_70	both	2.0	5.0	1.0	3.0	2.0	1.0	1.0	7.0	1.0	5.0	3.0	-1.0	2.0	0.0	2.0	0.5496	0.509	0.6359	0.5484	0.0405	0.0875
ArgensolaBartolome_71	both	2.0	6.0		2.0	4.0			8.0		6.0	2.0	0.0	4.0	-2.0	6.0	0.5629	0.5563	0.6315	0.561	0.0066	0.0705
ArgensolaBartolome_72	both	2.0	6.0		2.0	4.0			8.0		6.0	2.0	0.0	4.0	-2.0	6.0	0.5732	0.5573	0.5124	0.6005	0.0159	-0.0881
ArgensolaBartolome_74	both	3.0	4.0	1.0	2.0	4.0		1.0	7.0		6.0	0.0	1.0	2.0	-1.0	3.0	0.5474	0.6345	0.5887	0.5236	-0.0871	0.065
ArgensolaBartolome_75	both	4.0	3.0	1.0	1.0	1.0	4.0	1.0	7.0	4.0	2.0	2.0	3.0	2.0	3.0	-1.0	0.4646	0.621	0.6259	0.6348	-0.1564	-0.0088
ArgensolaBartolome_79	both	2.0	5.0	1.0	2.0	3.0	1.0	1.0	7.0	1.0	5.0	2.0	0.0	3.0	-1.0	4.0	0.5778	0.4982	0.6393	0.6341	0.0796	0.0052
ArgensolaBartolome_8	both	2.0	5.0	1.0	4.0	2.0		1.0	7.0		6.0	3.0	-2.0	1.0	0.0	1.0	0.5665	0.3896	0.6521	0.6343	0.1769	0.0178
ArgensolaBartolome_80	both	1.0	7.0		1.0	4.0	1.0		8.0	1.0	5.0	3.0	0.0	6.0	-3.0	9.0	0.6008	0.6517	0.4899	0.5787	-0.0509	-0.0888
ArgensolaBartolome_81	both	4.0	3.0	1.0	1.0	3.0	2.0	1.0	7.0	2.0	4.0	0.0	3.0	2.0	1.0	1.0	0.4701	0.5185	0.6278	0.578	-0.0484	0.0497
ArgensolaBartolome_82	both	2.0	5.0	1.0	1.0	5.0		2.0	6.0		6.0	0.0	1.0	4.0	-3.0	7.0	0.5276	0.551	0.5579	0.5745	-0.0233	-0.0165
ArgensolaBartolome_84	both	1.0	4.0	3.0	2.0	1.0	3.0	3.0	5.0	3.0	3.0	3.0	-1.0	2.0	0.0	2.0	0.4924	0.3971	0.5551	0.5159	0.0953	0.0392
ArgensolaBartolome_85	both	1.0	4.0	3.0	3.0	3.0		3.0	5.0		6.0	1.0	-2.0	1.0	-2.0	3.0	0.5554	0.5102	0.5574	0.4853	0.0452	0.0721
ArgensolaBartolome_87	both	4.0	3.0	1.0	3.0	1.0	2.0	1.0	7.0	2.0	4.0	2.0	1.0	0.0	3.0	-3.0	0.3476	0.2844	0.6672	0.6961	0.0632	-0.0289
ArgensolaBartolome_88	both	1.0	4.0	3.0	1.0	3.0	2.0	3.0	5.0	3.0	3.0	1.0	0.0	3.0	-2.0	5.0	0.6102	0.675	0.5376	0.6619	-0.0648	-0.1243
ArgensolaBartolome_89	both	2.0	6.0		1.0	2.0	3.0		8.0	3.0	3.0	4.0	1.0	5.0	0.0	5.0	0.5785	0.6221	0.6329	0.4941	-0.0436	0.1388
ArgensolaBartolome_9	both	3.0	5.0		1.0	4.0	1.0		8.0	1.0	5.0	1.0	2.0	4.0	-1.0	5.0	0.5549	0.4917	0.5757	0.5177	0.0632	0.058
ArgensolaBartolome_91	both	4.0	4.0		4.0	2.0			8.0		6.0	2.0	0.0	0.0	2.0	-2.0	0.4541	0.4036	0.6048	0.5035	0.0505	0.1012
ArgensolaBartolome_92	both	1.0	6.0	1.0	1.0	5.0		1.0	7.0		6.0	1.0	0.0	5.0	-4.0	9.0	0.5997	0.6028	0.5582	0.4864	-0.0031	0.0718
ArgensolaBartolome_93	both	3.0	3.0	2.0	3.0	2.0	1.0	2.0	6.0	1.0	5.0	1.0	0.0	0.0	1.0	-1.0	0.5081	0.3939	0.4858	0.6483	0.1142	-0.1624
ArgensolaBartolome_94	both	4.0	2.0	2.0	2.0	2.0		2.0	6.0		4.0	0.0	2.0	0.0	2.0	-2.0	0.3645	0.5143	0.8452	0.5745	-0.1498	0.2707
ArgensolaBartolome_95	both	2.0	4.0	2.0	2.0	4.0		2.0	6.0		6.0	0.0	0.0	2.0	-2.0	4.0	0.4915	0.5849	0.5461	0.5681	-0.0934	-0.022
ArgensolaBartolome_96	both	2.0	4.0	2.0	2.0	4.0		2.0	6.0		6.0	0.0	0.0	2.0	-2.0	4.0	0.6006	0.5378	0.5568	0.5764	0.0628	-0.0196
ArgensolaBartolome_98	both	2.0	6.0		1.0	4.0	1.0		8.0	1.0	5.0	2.0	1.0	5.0	-2.0	7.0	0.5428	0.6051	0.5927	0.5291	-0.0623	0.0637
ArgensolaBartolome_99	both	4.0	3.0	1.0	1.0	4.0	1.0	1.0	7.0	1.0	5.0	-1.0	3.0	2.0	0.0	2.0	0.4514	0.6076	0.574	0.4996	-0.1562	0.0744
ArgensolaLupercio_1	both	3.0	4.0	1.0	2.0	4.0		1.0	7.0		6.0	0.0	1.0	2.0	-1.0	3.0	0.5116	0.5519	0.5805	0.5109	-0.0403	0.0696
ArgensolaLupercio_10	both	1.0	6.0	1.0	2.0	2.0	2.0	1.0	7.0	2.0	4.0	4.0	-1.0	4.0	-1.0	5.0	0.6242	0.4347	0.5583	0.5745	0.1895	-0.0162
ArgensolaLupercio_11	both	5.0	3.0		2.0	4.0			8.0		6.0	-1.0	3.0	1.0	1.0	0.0	0.4795	0.5762	0.6033	0.5946	-0.0968	0.0088
ArgensolaLupercio_12	both	1.0	7.0		3.0	3.0			8.0		6.0	4.0	-2.0	4.0	-2.0	6.0	0.6178	0.4051	0.525	0.682	0.2127	-0.157
ArgensolaLupercio_14	both	4.0	3.0	1.0	3.0	3.0		1.0	7.0		6.0	0.0	1.0	0.0	1.0	-1.0	0.3973	0.4947	0.6892	0.6272	-0.0974	0.062
ArgensolaLupercio_15	both	1.0	7.0		4.0	2.0			8.0		6.0	5.0	-3.0	3.0	-1.0	4.0	0.5717	0.4344	0.5488	0.6629	0.1373	-0.1141
ArgensolaLupercio_16	both	3.0	4.0	1.0	2.0	4.0		1.0	7.0		6.0	0.0	1.0	2.0	-1.0	3.0	0.5037	0.4453	0.539	0.5833	0.0585	-0.0443
ArgensolaLupercio_17	both	1.0	5.0	2.0	2.0	4.0		2.0	6.0		6.0	1.0	-1.0	3.0	-3.0	6.0	0.6862	0.6038	0.5586	0.5366	0.0824	0.022
ArgensolaLupercio_18	both	3.0	4.0	1.0	4.0	2.0		2.0	6.0		6.0	2.0	-1.0	0.0	1.0	-1.0	0.4993	0.4045	0.5233	0.6489	0.0948	-0.1256
ArgensolaLupercio_19	both	1.0	5.0	2.0	3.0	3.0		3.0	5.0		6.0	2.0	-2.0	2.0	-2.0	4.0	0.5679	0.4879	0.5475	0.5163	0.08	0.0312
ArgensolaLupercio_21	both	3.0	3.0	2.0	5.0	1.0		2.0	6.0		6.0	2.0	-2.0	-2.0	2.0	-4.0	0.4592	0.4315	0.7655	0.6407	0.0277	0.1248
ArgensolaLupercio_22	both	1.0	7.0		1.0	5.0			8.0		6.0	2.0	0.0	6.0	-4.0	10.0	0.7131	0.6827	0.4633	0.51	0.0304	-0.0467
ArgensolaLupercio_23	both	3.0	5.0		2.0	3.0	1.0	1.0	7.0	1.0	5.0	2.0	1.0	3.0	0.0	3.0	0.4767	0.4892	0.6082	0.72	-0.0124	-0.1118
ArgensolaLupercio_24	both	4.0	3.0	1.0	3.0	2.0	1.0	1.0	7.0	1.0	5.0	1.0	1.0	0.0	2.0	-2.0	0.4274	0.4135	0.4884	0.6752	0.0139	-0.1868
ArgensolaLupercio_25	both	3.0	5.0		3.0	2.0	1.0		8.0	1.0	5.0	3.0	0.0	2.0	1.0	1.0	0.5228	0.4318	0.5684	0.4512	0.091	0.1172
ArgensolaLupercio_26	both	1.0	6.0	1.0	2.0	4.0		1.0	7.0		6.0	2.0	-1.0	4.0	-3.0	7.0	0.6502	0.5	0.6211	0.5995	0.1502	0.0215
ArgensolaLupercio_27	both	6.0	2.0		1.0	4.0	1.0		8.0	1.0	5.0	-2.0	5.0	1.0	2.0	-1.0	0.4301	0.6076	0.6163	0.4709	-0.1776	0.1454
ArgensolaLupercio_28	both	2.0	6.0		1.0	2.0	3.0		8.0	3.0	3.0	4.0	1.0	5.0	0.0	5.0	0.6145	0.5975	0.5195	0.5957	0.017	-0.0762
ArgensolaLupercio_29	both	2.0	5.0	1.0	1.0	4.0	1.0	1.0	7.0	1.0	5.0	1.0	1.0	4.0	-2.0	6.0	0.6295	0.6395	0.69	0.4965	-0.01	0.1935
ArgensolaLupercio_30	both	5.0	3.0		3.0	3.0			8.0		6.0	0.0	2.0	0.0	2.0	-2.0	0.4079	0.5849	0.6725	0.5764	-0.177	0.0962
ArgensolaLupercio_31	both	3.0	5.0		4.0	1.0	1.0		8.0	1.0	5.0	4.0	-1.0	1.0	2.0	-1.0	0.5287	0.3871	0.5803	0.5708	0.1416	0.0095
ArgensolaLupercio_32	both	3.0	5.0		3.0	2.0	1.0		8.0	1.0	5.0	3.0	0.0	2.0	1.0	1.0	0.5228	0.4318	0.5684	0.4512	0.091	0.1172
ArgensolaLupercio_34	both	1.0	3.0	4.0	2.0	4.0		4.0	4.0		6.0	-1.0	-1.0	1.0	-3.0	4.0	0.6076	0.5176	0.5603	0.5511	0.09	0.0092
ArgensolaLupercio_35	both	2.0	6.0		1.0	4.0	1.0		8.0	2.0	4.0	2.0	1.0	5.0	-2.0	7.0	0.5685	0.5834	0.5213	0.5454	-0.0149	-0.0241
ArgensolaLupercio_36	both	6.0	2.0		3.0	3.0			8.0		6.0	-1.0	3.0	-1.0	3.0	-4.0	0.3664	0.4858	0.665	0.5712	-0.1194	0.0939
ArgensolaLupercio_38	both	3.0	5.0		1.0	4.0	1.0		8.0	1.0	5.0	1.0	2.0	4.0	-1.0	5.0	0.5271	0.7256	0.4811	0.5887	-0.1985	-0.1076
ArgensolaLupercio_39	both	2.0	5.0		3.0	3.0			7.0		6.0	2.0	-1.0	2.0	-1.0	3.0	0.5152	0.4225	0.6211	0.6323	0.0927	-0.0112
ArgensolaLupercio_4	both	3.0	3.0	2.0	1.0	5.0		2.0	6.0		6.0	-2.0	2.0	2.0	-2.0	4.0	0.5004	0.5541	0.5997	0.4882	-0.0537	0.1115
ArgensolaLupercio_41	both	4.0	3.0	1.0	3.0	2.0	1.0	1.0	7.0	1.0	5.0	1.0	1.0	0.0	2.0	-2.0	0.4662	0.5057	0.5733	0.4965	-0.0395	0.0768
ArgensolaLupercio_42	both	1.0	6.0	1.0	2.0	3.0	1.0	1.0	7.0	1.0	5.0	3.0	-1.0	4.0	-2.0	6.0	0.6262	0.6102	0.4961	0.5887	0.016	-0.0925
ArgensolaLupercio_43	both	1.0	7.0		2.0	3.0	1.0		8.0	1.0	5.0	4.0	-1.0	5.0	-2.0	7.0	0.6322	0.5791	0.591	0.4725	0.053	0.1184
ArgensolaLupercio_45	both	3.0	4.0	1.0	3.0	3.0		1.0	7.0		6.0	1.0	0.0	1.0	0.0	1.0	0.4622	0.4947	0.5955	0.6253	-0.0325	-0.0298
ArgensolaLupercio_46	both	1.0	4.0	3.0	2.0	4.0		3.0	5.0		6.0	0.0	-1.0	2.0	-3.0	5.0	0.5536	0.5947	0.6161	0.6227	-0.0411	-0.0066
ArgensolaLupercio_47	both	2.0	6.0		2.0	4.0			8.0		6.0	2.0	0.0	4.0	-2.0	6.0	0.5475	0.5887	0.5168	0.5563	-0.0413	-0.0394
ArgensolaLupercio_48	both	1.0	7.0		3.0	2.0	1.0		8.0	1.0	5.0	5.0	-2.0	4.0	-1.0	5.0	0.5802	0.5001	0.5122	0.6255	0.0801	-0.1133
ArgensolaLupercio_5	both	4.0	3.0	1.0	1.0	4.0	1.0	1.0	7.0	1.0	5.0	-1.0	3.0	2.0	0.0	2.0	0.4533	0.5682	0.5482	0.5319	-0.1148	0.0163
ArgensolaLupercio_50	both	2.0	6.0		4.0	1.0	1.0		8.0	1.0	5.0	5.0	-2.0	2.0	1.0	1.0	0.5674	0.3687	0.6663	0.5721	0.1987	0.0942
ArgensolaLupercio_52	both	1.0	5.0	2.0	1.0	3.0	2.0	2.0	6.0	2.0	4.0	2.0	0.0	4.0	-2.0	6.0	0.6059	0.5732	0.5785	0.5046	0.0327	0.0739
ArgensolaLupercio_53	both	2.0	6.0		3.0	3.0			8.0		6.0	3.0	-1.0	3.0	-1.0	4.0	0.5083	0.4246	0.5746	0.6343	0.0837	-0.0596
ArgensolaLupercio_54	both	2.0	3.0	2.0	2.0	3.0	1.0	2.0	5.0	1.0	5.0	0.0	0.0	1.0	-1.0	2.0	0.5462	0.4836	0.442	0.3966	0.0627	0.0454
ArgensolaLupercio_57	both	5.0	2.0	1.0	2.0	3.0	1.0	1.0	7.0	1.0	5.0	-1.0	3.0	0.0	2.0	-2.0	0.3567	0.5728	0.5765	0.4671	-0.2162	0.1094
ArgensolaLupercio_58	both	2.0	4.0	2.0	3.0	3.0		2.0	6.0		6.0	1.0	-1.0	1.0	-1.0	2.0	0.6391	0.4692	0.445	0.7277	0.1698	-0.2826
ArgensolaLupercio_59	both	2.0	5.0	1.0	4.0	2.0		1.0	7.0		6.0	3.0	-2.0	1.0	0.0	1.0	0.5356	0.431	0.6525	0.587	0.1046	0.0655
ArgensolaLupercio_6	both	3.0	3.0	2.0	1.0	5.0		2.0	6.0		6.0	-2.0	2.0	2.0	-2.0	4.0	0.5367	0.662	0.5079	0.5638	-0.1253	-0.0559
ArgensolaLupercio_60	both	2.0	5.0	1.0	4.0	2.0		1.0	7.0		6.0	3.0	-2.0	1.0	0.0	1.0	0.5356	0.431	0.6525	0.587	0.1046	0.0655
ArgensolaLupercio_7	both	2.0	6.0		1.0	5.0			8.0		6.0	1.0	1.0	5.0	-3.0	8.0	0.6354	0.621	0.5333	0.4882	0.0143	0.0451
ArgensolaLupercio_8	both	2.0	4.0	2.0	1.0	3.0		2.0	6.0		4.0	1.0	1.0	3.0	-1.0	4.0	0.5463	0.5299	0.5898	0.4929	0.0163	0.0969
ArgensolaLupercio_9	both	4.0	3.0	1.0	1.0	4.0	1.0	1.0	7.0	1.0	5.0	-1.0	3.0	2.0	0.0	2.0	0.5092	0.6167	0.5589	0.55	-0.1075	0.0088
BaltasarDeAlcazar_1	both	3.0	5.0		1.0	4.0	1.0		8.0	1.0	5.0	1.0	2.0	4.0	-1.0	5.0	0.4099	0.5989	0.648	0.5094	-0.189	0.1387
BaltasarDeAlcazar_11	both	5.0	2.0	1.0	1.0	5.0		2.0	6.0		6.0	-3.0	4.0	1.0	0.0	1.0	0.408	0.5807	0.5813	0.5917	-0.1727	-0.0104
BaltasarDeAlcazar_13	both	1.0	6.0	1.0	1.0	3.0	2.0	1.0	7.0	3.0	3.0	3.0	0.0	5.0	-2.0	7.0	0.6961	0.5332	0.5795	0.4823	0.1629	0.0972
BaltasarDeAlcazar_14	both	2.0	3.0	2.0	2.0	3.0		2.0	5.0		5.0	0.0	0.0	1.0	-1.0	2.0	0.5761	0.4522	0.4596	0.5617	0.1238	-0.1021
BaltasarDeAlcazar_15	both	3.0	4.0	1.0	1.0	4.0	1.0	1.0	7.0	2.0	4.0	0.0	2.0	3.0	-1.0	4.0	0.4755	0.6852	0.6296	0.6596	-0.2097	-0.03
BaltasarDeAlcazar_16	both	3.0	5.0		3.0	3.0			8.0		6.0	2.0	0.0	2.0	0.0	2.0	0.5252	0.5102	0.5785	0.5941	0.015	-0.0155
BaltasarDeAlcazar_17	both	2.0	5.0	1.0	1.0	5.0		1.0	7.0		6.0	0.0	1.0	4.0	-3.0	7.0	0.5829	0.5643	0.6707	0.5662	0.0186	0.1045
BaltasarDeAlcazar_18	both	5.0	3.0		3.0	3.0			8.0		6.0	0.0	2.0	0.0	2.0	-2.0	0.4628	0.3992	0.5744	0.6903	0.0637	-0.1159
BaltasarDeAlcazar_2	both	1.0	7.0		2.0	3.0	1.0		8.0	1.0	5.0	4.0	-1.0	5.0	-2.0	7.0	0.6132	0.465	0.5683	0.6278	0.1482	-0.0595
BaltasarDeAlcazar_5	both	6.0	2.0		1.0	1.0	4.0		8.0	4.0	2.0	1.0	5.0	1.0	5.0	-4.0	0.4591	0.4682	0.5966	0.5284	-0.0091	0.0682
BaltasarDeAlcazar_7	both	2.0	3.0	3.0	3.0	1.0	2.0	3.0	5.0	2.0	4.0	2.0	-1.0	0.0	1.0	-1.0	0.4448	0.3831	0.5574	0.6004	0.0617	-0.0429
BaltasarDeAlcazar_9	both	3.0	2.0	3.0	1.0	5.0		3.0	5.0		6.0	-3.0	2.0	1.0	-2.0	3.0	0.5817	0.5849	0.4567	0.4586	-0.0033	-0.0019
BernardinoDeRebolledo_1	both	3.0	5.0		2.0	4.0		1.0	7.0	1.0	5.0	1.0	1.0	3.0	-1.0	4.0	0.5082	0.5518	0.5581	0.6334	-0.0436	-0.0753
BernardinoDeRebolledo_10	both	3.0	3.0	2.0	2.0	4.0		2.0	6.0		6.0	-1.0	1.0	1.0	-1.0	2.0	0.4926	0.615	0.6331	0.5756	-0.1225	0.0575
BernardinoDeRebolledo_11	both	2.0	5.0	1.0	3.0	2.0	1.0	1.0	7.0	1.0	5.0	3.0	-1.0	2.0	0.0	2.0	0.6175	0.442	0.5653	0.6298	0.1754	-0.0644
BernardinoDeRebolledo_12	both	3.0	5.0		3.0	3.0			8.0		6.0	2.0	0.0	2.0	0.0	2.0	0.5459	0.4526	0.5177	0.6362	0.0932	-0.1185
BernardinoDeRebolledo_13	both	4.0	3.0	1.0	3.0	3.0		1.0	7.0		6.0	0.0	1.0	0.0	1.0	-1.0	0.5182	0.4323	0.6399	0.678	0.086	-0.0381
BernardinoDeRebolledo_14	both	2.0	5.0	1.0	2.0	4.0		1.0	7.0		6.0	1.0	0.0	3.0	-2.0	5.0	0.5263	0.6157	0.6164	0.6147	-0.0894	0.0018
BernardinoDeRebolledo_15	both	6.0	2.0		1.0	4.0	1.0		8.0	1.0	5.0	-2.0	5.0	1.0	2.0	-1.0	0.4343	0.5243	0.5312	0.6715	-0.09	-0.1402
BernardinoDeRebolledo_16	both	2.0	6.0		3.0	1.0	2.0		8.0	2.0	4.0	5.0	-1.0	3.0	1.0	2.0	0.5881	0.4204	0.543	0.5603	0.1677	-0.0173
BernardinoDeRebolledo_17	both	2.0	5.0	1.0	3.0	3.0		2.0	6.0		6.0	2.0	-1.0	2.0	-1.0	3.0	0.5817	0.4574	0.5402	0.6774	0.1242	-0.1373
BernardinoDeRebolledo_18	both	2.0	6.0		3.0	3.0			8.0		6.0	3.0	-1.0	3.0	-1.0	4.0	0.5921	0.4648	0.4999	0.7208	0.1273	-0.2208
BernardinoDeRebolledo_19	both	3.0	4.0	1.0	3.0	3.0		1.0	7.0		6.0	1.0	0.0	1.0	0.0	1.0	0.5119	0.4463	0.6555	0.5422	0.0656	0.1133
BernardinoDeRebolledo_20	both	2.0	2.0	3.0	2.0	3.0	1.0	3.0	4.0	1.0	5.0	-1.0	0.0	0.0	-1.0	1.0	0.5393	0.6217	0.5693	0.4562	-0.0824	0.1132
BernardinoDeRebolledo_22	both	3.0	2.0	3.0	2.0	1.0	3.0	3.0	5.0	3.0	3.0	1.0	1.0	0.0	2.0	-2.0	0.5019	0.4143	0.5035	0.6681	0.0876	-0.1645
BernardinoDeRebolledo_23	both	1.0	7.0		3.0	3.0			8.0		6.0	4.0	-2.0	4.0	-2.0	6.0	0.6402	0.5711	0.5249	0.5669	0.0691	-0.042
BernardinoDeRebolledo_25	both	4.0	4.0		3.0	2.0	1.0		8.0	1.0	5.0	2.0	1.0	1.0	2.0	-1.0	0.4672	0.4869	0.622	0.5665	-0.0197	0.0555
BernardinoDeRebolledo_26	both	1.0	5.0	2.0	2.0	4.0		2.0	6.0		6.0	1.0	-1.0	3.0	-3.0	6.0	0.5622	0.497	0.5556	0.5846	0.0652	-0.0291
BernardinoDeRebolledo_28	both	4.0	4.0		1.0	5.0			8.0		6.0	-1.0	3.0	3.0	-1.0	4.0	0.6142	0.5674	0.6207	0.5999	0.0467	0.0208
BernardinoDeRebolledo_29	both	2.0	4.0	2.0	2.0	4.0		2.0	6.0	1.0	5.0	0.0	0.0	2.0	-2.0	4.0	0.5977	0.5464	0.4775	0.6128	0.0512	-0.1352
BernardinoDeRebolledo_3	both	4.0	3.0	1.0	2.0	4.0		1.0	7.0		6.0	-1.0	2.0	1.0	0.0	1.0	0.4177	0.5361	0.6774	0.6366	-0.1184	0.0408
BernardinoDeRebolledo_30	both	3.0	3.0	2.0	3.0	3.0		3.0	5.0		6.0	0.0	0.0	0.0	0.0	0.0	0.4591	0.5289	0.5489	0.6025	-0.0697	-0.0536
BernardinoDeRebolledo_31	both	4.0	3.0	1.0	3.0	3.0		1.0	7.0		6.0	0.0	1.0	0.0	1.0	-1.0	0.452	0.4231	0.5441	0.7182	0.0289	-0.1741
BernardinoDeRebolledo_32	both	4.0	3.0	1.0	1.0	3.0	2.0	1.0	7.0	2.0	4.0	0.0	3.0	2.0	1.0	1.0	0.5032	0.4682	0.6713	0.594	0.035	0.0774
BernardinoDeRebolledo_33	both	2.0	4.0	2.0	3.0	2.0	1.0	3.0	5.0	2.0	4.0	2.0	-1.0	1.0	0.0	1.0	0.5805	0.3963	0.5518	0.6376	0.1843	-0.0858
BernardinoDeRebolledo_34	both	3.0	5.0		1.0	4.0		1.0	7.0		5.0	1.0	2.0	4.0	-1.0	5.0	0.5442	0.5478	0.5519	0.6213	-0.0035	-0.0694
BernardinoDeRebolledo_35	both	3.0	5.0		2.0	2.0	2.0		8.0	2.0	4.0	3.0	1.0	3.0	1.0	2.0	0.522	0.5509	0.6706	0.5274	-0.0289	0.1431
BernardinoDeRebolledo_36	both	3.0	1.0	4.0	2.0	2.0	2.0	4.0	4.0	2.0	4.0	-1.0	1.0	-1.0	1.0	-2.0	0.3519	0.3724	0.5305	0.617	-0.0206	-0.0865
BernardinoDeRebolledo_39	both	2.0	4.0	2.0	2.0	3.0	1.0	3.0	5.0	1.0	5.0	1.0	0.0	2.0	-1.0	3.0	0.5756	0.5447	0.6633	0.4142	0.0309	0.2491
BernardinoDeRebolledo_4	both	3.0	5.0		2.0	4.0			8.0		6.0	1.0	1.0	3.0	-1.0	4.0	0.5354	0.5837	0.5191	0.5615	-0.0484	-0.0425
BernardinoDeRebolledo_40	both	4.0	3.0	1.0	1.0	5.0		3.0	5.0		6.0	-2.0	3.0	2.0	-1.0	3.0	0.4198	0.6489	0.6605	0.5273	-0.2291	0.1332
