SonnetID	joy	sadness	anger	fear	disgust
LopeDeVega_170	2	0	0	0	0
LopeDeVega_173	1	0	0	0	0
LopeDeVega_174	1	0	0	0	0
LopeDeVega_175	2	1	1	1	0
LopeDeVega_176	0	1	0	0	0
LopeDeVega_177	0	1	0	0	0
LopeDeVega_179	2	1	0	0	0
LopeDeVega_18	0	1	0	1	0
LopeDeVega_180	2	0	0	0	0
LopeDeVega_182	0	2	1	1	0
LopeDeVega_184	1	0	0	0	0
LopeDeVega_185	0	1	0	0	0
LopeDeVega_188	2	1	0	0	0
LopeDeVega_189	2	0	0	0	0
LopeDeVega_191	0	2	2	1	0
LopeDeVega_194	0	1	1	0	0
LopeDeVega_196	0	0	1	0	0
LopeDeVega_198	1	0	0	0	0
LopeDeVega_199	2	0	0	0	0
LopeDeVega_2	1	0	0	1	0
LopeDeVega_201	0	1	0	0	0
LopeDeVega_203	1	0	0	0	0
LopeDeVega_205	1	0	0	0	0
LopeDeVega_207	2	0	0	0	0
LopeDeVega_208	0	0	1	1	0
LopeDeVega_209	1	1	0	1	0
LopeDeVega_212	1	0	0	0	0
LopeDeVega_216	1	0	0	0	0
LopeDeVega_217	0	0	0	1	0
LopeDeVega_22	1	0	0	0	0
LopeDeVega_220	0	1	1	1	0
LopeDeVega_221	2	0	0	0	0
LopeDeVega_224	1	0	1	0	0
LopeDeVega_225	0	1	0	0	0
LopeDeVega_227	0	0	1	0	0
LopeDeVega_229	1	0	0	0	0
LopeDeVega_23	1	0	0	0	0
LopeDeVega_230	1	0	0	0	0
LopeDeVega_233	1	1	0	0	0
LopeDeVega_235	1	0	0	0	0
LopeDeVega_236	2	0	0	0	0
LopeDeVega_237	0	0	1	0	0
LopeDeVega_24	1	0	0	0	0
LopeDeVega_246	2	0	0	0	0
LopeDeVega_247	3	0	0	0	0
LopeDeVega_248	0	1	0	1	0
LopeDeVega_249	0	0	1	0	0
LopeDeVega_25	2	0	0	0	0
LopeDeVega_251	0	1	1	0	1
LopeDeVega_252	0	0	1	0	0
LopeDeVega_254	0	1	0	1	0
LopeDeVega_255	3	0	0	0	0
LopeDeVega_256	1	1	0	1	0
LopeDeVega_259	2	0	1	0	0
LopeDeVega_26	0	1	0	1	0
LopeDeVega_260	1	1	1	1	0
LopeDeVega_261	0	0	1	0	0
LopeDeVega_262	1	0	1	0	0
LopeDeVega_265	0	1	0	0	0
LopeDeVega_266	1	0	0	0	0
LopeDeVega_267	1	0	0	0	0
LopeDeVega_268	1	0	0	0	0
LopeDeVega_27	3	1	0	1	0
LopeDeVega_270	1	0	0	0	0
LopeDeVega_273	1	0	0	0	0
LopeDeVega_274	2	0	0	0	0
LopeDeVega_276	1	0	0	0	0
LopeDeVega_279	0	1	0	0	0
LopeDeVega_28	1	0	0	1	0
LopeDeVega_281	2	2	1	1	0
LopeDeVega_282	3	0	0	0	0
LopeDeVega_283	1	0	1	0	0
LopeDeVega_286	2	0	0	0	0
LopeDeVega_287	1	0	0	0	0
LopeDeVega_289	0	1	0	1	0
LopeDeVega_291	1	0	0	0	0
LopeDeVega_297	1	2	1	0	0
LopeDeVega_3	0	2	0	1	0
LopeDeVega_30	1	2	1	2	0
LopeDeVega_300	3	1	1	1	0
LopeDeVega_302	1	0	0	0	0
LopeDeVega_303	1	0	1	0	0
LopeDeVega_304	0	1	0	1	0
LopeDeVega_305	1	0	0	1	0
LopeDeVega_307	1	0	0	0	0
LopeDeVega_309	2	0	0	0	0
LopeDeVega_31	1	0	0	0	0
LopeDeVega_310	1	0	0	0	0
LopeDeVega_311	1	1	0	0	0
LopeDeVega_315	0	1	0	0	0
LopeDeVega_316	2	0	0	0	0
LopeDeVega_318	1	0	0	0	0
LopeDeVega_320	0	1	0	0	0
LopeDeVega_322	0	0	1	0	0
LopeDeVega_323	1	0	0	0	0
LopeDeVega_324	1	0	0	0	0
LopeDeVega_325	0	1	1	0	0
LopeDeVega_326	2	0	0	0	0
LopeDeVega_328	1	0	0	0	0
LopeDeVega_329	1	0	0	0	0
LopeDeVega_330	1	0	1	0	0
LopeDeVega_331	1	0	0	0	0
LopeDeVega_333	2	0	0	0	0
LopeDeVega_335	1	0	0	0	0
LopeDeVega_336	0	1	1	0	0
LopeDeVega_337	3	0	0	0	0
LopeDeVega_340	2	0	0	0	0
LopeDeVega_341	1	0	0	0	0
LopeDeVega_342	0	1	0	0	0
LopeDeVega_344	1	0	0	0	0
LopeDeVega_345	1	0	0	0	0
LopeDeVega_346	2	0	0	0	0
LopeDeVega_347	2	0	0	0	0
LopeDeVega_348	0	0	1	0	0
LopeDeVega_349	1	0	0	0	0
LopeDeVega_352	1	0	0	0	0
LopeDeVega_353	2	0	0	0	0
LopeDeVega_355	1	0	0	0	0
LopeDeVega_356	1	0	0	0	0
LopeDeVega_358	0	0	0	1	0
LopeDeVega_359	1	0	0	0	0
LopeDeVega_36	0	1	0	0	0
LopeDeVega_361	1	0	0	0	0
LopeDeVega_362	2	0	0	0	0
LopeDeVega_363	1	1	0	0	0
LopeDeVega_364	0	1	2	1	0
LopeDeVega_365	1	0	0	0	0
LopeDeVega_366	0	1	0	0	0
LopeDeVega_367	1	0	0	0	0
LopeDeVega_369	1	0	0	0	0
LopeDeVega_37	1	0	0	0	0
LopeDeVega_370	1	0	0	0	0
LopeDeVega_374	1	0	0	0	0
LopeDeVega_375	2	0	0	0	0
LopeDeVega_376	0	0	0	0	1
LopeDeVega_377	1	1	0	1	0
LopeDeVega_379	2	0	0	0	0
LopeDeVega_380	3	0	1	0	0
LopeDeVega_381	2	0	0	0	0
LopeDeVega_382	2	0	0	1	0
LopeDeVega_383	0	1	0	1	0
LopeDeVega_386	1	0	0	0	0
LopeDeVega_387	1	0	0	0	0
LopeDeVega_388	1	0	0	0	0
LopeDeVega_389	1	0	0	0	0
LopeDeVega_39	1	0	0	0	0
LopeDeVega_391	2	1	0	1	0
LopeDeVega_393	1	0	1	0	0
LopeDeVega_394	2	0	0	0	0
LopeDeVega_395	1	0	1	0	0
LopeDeVega_396	2	0	0	0	0
LopeDeVega_397	1	0	0	0	0
LopeDeVega_398	0	1	2	2	0
LopeDeVega_4	1	1	0	2	0
LopeDeVega_40	1	0	0	0	0
LopeDeVega_400	1	0	0	0	0
LopeDeVega_402	1	0	0	0	0
LopeDeVega_403	1	0	0	0	0
LopeDeVega_404	0	1	0	0	0
LopeDeVega_405	1	0	0	0	0
LopeDeVega_406	0	0	1	0	0
LopeDeVega_409	1	0	0	0	0
LopeDeVega_411	2	1	0	1	0
LopeDeVega_413	3	0	0	0	0
LopeDeVega_414	0	1	0	0	0
LopeDeVega_416	0	1	0	1	0
LopeDeVega_417	1	0	0	0	0
LopeDeVega_42	1	0	0	0	0
LopeDeVega_420	1	0	0	0	0
LopeDeVega_421	2	0	0	0	0
LopeDeVega_424	2	1	0	0	0
LopeDeVega_425	1	1	0	0	0
LopeDeVega_429	1	0	0	0	0
LopeDeVega_430	1	0	0	0	0
LopeDeVega_432	0	1	1	0	0
LopeDeVega_433	1	0	0	0	0
LopeDeVega_434	1	0	0	0	0
LopeDeVega_437	2	1	0	1	0
LopeDeVega_438	2	0	0	0	0
LopeDeVega_439	1	0	0	0	0
LopeDeVega_44	1	0	0	0	0
LopeDeVega_440	1	0	0	0	0
LopeDeVega_442	1	0	0	0	0
LopeDeVega_443	1	0	0	0	0
LopeDeVega_444	1	0	0	0	0
LopeDeVega_445	1	1	0	1	0
LopeDeVega_446	3	0	0	0	0
LopeDeVega_447	1	0	0	0	0
LopeDeVega_448	1	0	0	0	0
LopeDeVega_449	1	0	0	0	0
LopeDeVega_45	0	1	0	1	0
LopeDeVega_450	2	0	0	0	0
LopeDeVega_453	1	0	0	0	0
LopeDeVega_455	3	0	0	0	0
LopeDeVega_456	0	0	0	1	0
LopeDeVega_458	0	0	0	1	0
LopeDeVega_459	0	0	0	1	0
LopeDeVega_462	2	0	0	0	0
LopeDeVega_463	1	0	0	0	0
LopeDeVega_464	4	0	0	0	0
LopeDeVega_469	1	0	0	0	0
LopeDeVega_47	1	1	0	1	0
LopeDeVega_475	1	0	0	0	0
LopeDeVega_476	1	2	0	0	0
LopeDeVega_477	1	0	0	0	0
LopeDeVega_478	3	0	0	0	0
LopeDeVega_48	1	0	0	0	0
LopeDeVega_480	1	1	0	1	0
LopeDeVega_481	0	1	0	0	0
LopeDeVega_482	2	0	0	0	0
LopeDeVega_485	3	0	0	0	0
LopeDeVega_486	1	0	0	0	0
LopeDeVega_487	0	1	0	0	0
LopeDeVega_488	1	0	0	0	0
LopeDeVega_489	0	1	2	0	0
LopeDeVega_49	1	0	0	0	0
LopeDeVega_491	2	1	0	1	0
LopeDeVega_492	0	1	1	0	0
LopeDeVega_494	0	2	0	0	0
LopeDeVega_495	1	2	0	1	0
LopeDeVega_497	1	0	0	0	0
LopeDeVega_498	2	1	1	0	0
LopeDeVega_499	1	0	0	0	0
LopeDeVega_505	3	0	0	0	0
LopeDeVega_506	0	0	1	0	0
LopeDeVega_507	2	0	2	0	0
LopeDeVega_508	1	0	0	0	0
LopeDeVega_509	2	0	0	0	0
LopeDeVega_51	2	0	0	0	0
LopeDeVega_510	1	1	0	1	0
LopeDeVega_511	2	0	0	0	0
LopeDeVega_513	1	0	0	0	0
LopeDeVega_514	1	0	0	0	0
LopeDeVega_515	2	0	0	0	0
LopeDeVega_516	1	0	0	0	0
LopeDeVega_519	1	0	0	0	0
LopeDeVega_52	0	0	1	0	0
LopeDeVega_525	0	0	0	1	0
LopeDeVega_527	0	0	1	0	0
LopeDeVega_530	1	0	1	1	0
LopeDeVega_532	2	0	0	0	0
LopeDeVega_533	0	1	0	1	0
LopeDeVega_535	1	0	0	0	0
LopeDeVega_536	1	0	0	0	0
LopeDeVega_538	2	0	0	0	0
LopeDeVega_540	2	0	0	0	0
LopeDeVega_542	1	0	0	0	0
LopeDeVega_543	2	0	0	1	0
LopeDeVega_544	1	0	0	0	0
LopeDeVega_545	1	0	0	0	0
LopeDeVega_546	0	1	0	0	0
LopeDeVega_547	1	0	0	0	0
LopeDeVega_548	3	1	0	0	0
LopeDeVega_549	1	0	0	0	0
LopeDeVega_550	0	0	1	0	0
LopeDeVega_551	1	0	0	0	0
LopeDeVega_553	2	0	0	0	0
LopeDeVega_554	2	0	0	0	0
LopeDeVega_555	1	1	0	0	0
LopeDeVega_556	1	1	1	0	0
LopeDeVega_557	1	0	0	0	0
LopeDeVega_56	0	1	0	1	0
LopeDeVega_562	2	0	0	0	0
LopeDeVega_563	0	1	1	0	0
LopeDeVega_565	0	0	1	0	0
LopeDeVega_567	1	0	1	0	0
LopeDeVega_568	1	0	0	0	0
LopeDeVega_569	2	0	0	0	0
LopeDeVega_57	0	2	0	0	0
LopeDeVega_570	1	0	0	0	0
LopeDeVega_573	1	0	0	0	0
LopeDeVega_574	0	0	1	1	0
LopeDeVega_575	1	1	1	0	1
LopeDeVega_576	0	0	1	0	0
LopeDeVega_578	1	1	0	0	0
LopeDeVega_580	1	0	0	0	0
LopeDeVega_581	1	0	1	0	0
LopeDeVega_582	1	0	0	0	0
LopeDeVega_583	0	1	0	1	0
LopeDeVega_585	1	0	0	0	0
LopeDeVega_589	2	2	0	2	0
LopeDeVega_59	4	1	0	1	0
LopeDeVega_590	2	0	0	0	0
LopeDeVega_591	1	0	0	0	0
LopeDeVega_592	1	0	0	0	0
LopeDeVega_594	1	1	1	0	0
LopeDeVega_597	2	0	1	0	0
LopeDeVega_599	1	0	1	0	0
LopeDeVega_6	1	0	0	0	0
LopeDeVega_601	1	0	0	0	0
LopeDeVega_602	1	0	0	0	0
LopeDeVega_603	1	1	1	1	0
LopeDeVega_605	2	0	0	0	0
LopeDeVega_607	1	0	0	0	0
LopeDeVega_608	1	0	0	0	0
LopeDeVega_609	2	0	0	0	0
LopeDeVega_61	0	2	0	2	0
LopeDeVega_610	2	0	0	0	0
LopeDeVega_611	1	1	1	0	0
LopeDeVega_614	1	0	0	0	0
LopeDeVega_616	1	0	0	0	0
LopeDeVega_618	1	0	0	0	0
LopeDeVega_619	1	1	0	1	0
LopeDeVega_62	3	0	1	0	0
LopeDeVega_620	2	1	0	0	0
LopeDeVega_623	1	0	0	0	0
LopeDeVega_624	1	0	0	0	0
LopeDeVega_625	1	0	1	0	0
LopeDeVega_627	1	2	0	0	0
LopeDeVega_629	1	0	0	0	0
LopeDeVega_631	1	0	0	0	0
LopeDeVega_634	1	0	0	0	0
LopeDeVega_635	1	0	0	0	0
LopeDeVega_636	0	1	0	1	0
LopeDeVega_637	1	1	0	1	0
LopeDeVega_638	1	1	0	0	0
LopeDeVega_640	0	1	1	0	0
LopeDeVega_641	4	0	0	0	0
LopeDeVega_643	1	1	1	1	0
LopeDeVega_644	0	1	1	0	0
LopeDeVega_645	0	2	0	2	0
LopeDeVega_646	3	0	0	0	0
LopeDeVega_647	1	1	0	0	0
LopeDeVega_648	1	1	0	1	0
LopeDeVega_649	1	0	0	0	0
LopeDeVega_65	1	2	0	1	0
LopeDeVega_651	1	0	0	0	0
LopeDeVega_652	1	1	0	0	0
LopeDeVega_653	1	0	0	0	0
LopeDeVega_654	1	1	0	1	0
LopeDeVega_66	2	1	1	0	0
LopeDeVega_660	0	1	0	0	0
LopeDeVega_663	0	0	1	0	0
LopeDeVega_664	0	0	1	0	0
LopeDeVega_665	1	1	1	1	0
LopeDeVega_667	1	0	0	0	0
LopeDeVega_669	1	0	0	0	0
LopeDeVega_67	2	0	0	0	0
LopeDeVega_670	1	0	0	0	0
LopeDeVega_671	1	1	0	1	0
LopeDeVega_672	1	0	0	0	0
LopeDeVega_675	2	0	0	0	0
LopeDeVega_678	1	0	0	0	0
LopeDeVega_679	2	1	0	0	0
LopeDeVega_680	1	1	0	1	0
LopeDeVega_681	2	0	0	0	0
LopeDeVega_684	1	0	0	0	0
LopeDeVega_687	1	1	0	1	0
LopeDeVega_688	1	0	0	0	0
LopeDeVega_689	0	1	0	1	0
LopeDeVega_69	0	1	0	1	0
LopeDeVega_690	1	1	0	1	0
LopeDeVega_691	1	0	0	0	0
LopeDeVega_693	1	0	0	0	0
LopeDeVega_694	1	3	0	1	0
LopeDeVega_696	1	0	0	0	0
LopeDeVega_697	1	0	0	0	0
LopeDeVega_698	0	1	0	0	0
LopeDeVega_699	1	0	0	0	0
LopeDeVega_700	2	0	0	0	0
LopeDeVega_702	0	0	0	1	0
LopeDeVega_705	1	0	0	0	0
LopeDeVega_707	1	2	1	1	0
LopeDeVega_709	1	0	0	0	0
LopeDeVega_710	1	0	0	0	0
LopeDeVega_711	2	0	0	0	0
LopeDeVega_712	1	0	0	0	0
LopeDeVega_713	2	0	0	0	0
LopeDeVega_714	1	0	0	0	0
LopeDeVega_715	1	0	0	0	0
LopeDeVega_716	1	1	0	0	0
LopeDeVega_717	1	0	0	0	0
LopeDeVega_718	1	0	0	0	0
LopeDeVega_719	0	1	0	0	0
LopeDeVega_72	1	0	0	0	0
LopeDeVega_720	1	1	0	1	0
LopeDeVega_721	1	0	0	0	0
LopeDeVega_722	0	1	0	0	0
LopeDeVega_724	0	0	0	1	0
LopeDeVega_725	0	1	0	1	0
LopeDeVega_726	2	2	0	1	0
LopeDeVega_729	1	0	0	0	0
LopeDeVega_73	1	0	0	0	0
LopeDeVega_730	0	1	0	1	0
LopeDeVega_731	0	1	0	0	0
LopeDeVega_733	0	1	0	1	0
LopeDeVega_736	1	0	0	0	0
LopeDeVega_737	0	1	1	0	0
LopeDeVega_738	2	2	0	1	0
LopeDeVega_739	1	0	0	0	0
LopeDeVega_740	1	0	0	0	0
LopeDeVega_741	0	1	0	0	0
LopeDeVega_743	1	0	0	0	0
LopeDeVega_744	1	0	0	0	0
LopeDeVega_745	0	0	1	1	0
LopeDeVega_746	1	1	0	1	0
LopeDeVega_748	2	0	0	0	0
LopeDeVega_75	0	1	0	0	0
LopeDeVega_753	1	0	0	0	0
LopeDeVega_754	0	3	1	2	0
LopeDeVega_756	1	0	0	0	0
LopeDeVega_757	1	1	0	0	0
LopeDeVega_758	2	0	0	0	0
LopeDeVega_759	3	0	0	0	0
LopeDeVega_766	3	0	1	0	0
LopeDeVega_767	3	2	1	1	1
LopeDeVega_769	2	2	0	1	0
LopeDeVega_77	1	1	0	1	0
LopeDeVega_770	2	2	0	1	0
LopeDeVega_771	0	1	0	0	0
LopeDeVega_772	2	0	0	0	0
LopeDeVega_773	0	0	2	1	1
LopeDeVega_774	0	2	0	0	0
LopeDeVega_775	2	0	0	0	0
LopeDeVega_776	1	0	0	0	0
LopeDeVega_778	0	0	1	0	0
LopeDeVega_779	0	0	1	0	0
LopeDeVega_78	0	1	0	0	0
LopeDeVega_780	0	0	0	2	0
LopeDeVega_781	1	0	0	0	0
LopeDeVega_783	0	2	1	0	1
LopeDeVega_784	2	1	1	1	0
LopeDeVega_785	1	1	0	1	0
LopeDeVega_786	2	0	0	0	0
LopeDeVega_788	0	1	0	1	0
LopeDeVega_79	2	0	0	0	0
LopeDeVega_791	0	1	0	0	0
LopeDeVega_793	1	1	1	0	1
LopeDeVega_794	1	1	1	0	1
LopeDeVega_798	2	1	1	0	1
LopeDeVega_8	1	0	0	0	0
LopeDeVega_802	1	0	0	0	0
LopeDeVega_803	1	0	0	0	0
LopeDeVega_804	0	0	1	0	0
LopeDeVega_805	1	0	0	0	0
LopeDeVega_807	0	1	0	0	0
LopeDeVega_81	1	1	0	1	0
LopeDeVega_810	2	0	0	0	0
LopeDeVega_813	1	0	0	0	0
LopeDeVega_814	0	1	0	1	0
LopeDeVega_815	2	0	0	0	0
LopeDeVega_816	2	0	0	0	0
LopeDeVega_818	2	1	0	1	0
LopeDeVega_82	1	0	0	0	0
LopeDeVega_824	1	0	0	0	0
LopeDeVega_825	3	0	0	0	0
LopeDeVega_828	0	1	1	0	1
LopeDeVega_83	2	0	0	0	0
LopeDeVega_830	1	0	0	0	0
LopeDeVega_832	0	1	0	0	0
LopeDeVega_833	5	0	0	0	0
LopeDeVega_835	1	0	0	0	0
LopeDeVega_840	2	0	0	0	0
LopeDeVega_841	2	0	0	0	0
LopeDeVega_842	2	0	1	0	0
LopeDeVega_843	1	0	0	0	0
LopeDeVega_845	1	0	0	0	0
LopeDeVega_847	1	1	0	1	0
LopeDeVega_848	1	0	0	0	0
LopeDeVega_849	1	0	0	0	0
LopeDeVega_850	0	0	1	0	0
LopeDeVega_851	0	1	0	0	0
LopeDeVega_855	1	0	0	0	0
LopeDeVega_856	1	1	0	0	0
LopeDeVega_857	1	0	0	0	0
LopeDeVega_859	1	0	0	0	0
LopeDeVega_86	3	0	0	0	0
LopeDeVega_861	1	0	0	0	0
LopeDeVega_862	1	0	0	0	0
LopeDeVega_866	1	0	0	0	0
LopeDeVega_868	0	1	1	0	1
LopeDeVega_869	0	1	0	0	0
LopeDeVega_870	0	1	0	1	0
LopeDeVega_872	1	0	0	0	0
LopeDeVega_873	2	0	0	0	0
LopeDeVega_874	1	0	0	0	0
LopeDeVega_876	1	1	0	0	0
LopeDeVega_877	0	0	1	0	0
LopeDeVega_878	1	0	1	0	0
LopeDeVega_880	1	1	1	0	1
LopeDeVega_881	0	2	0	0	0
LopeDeVega_884	1	0	0	0	0
LopeDeVega_885	1	0	0	0	0
LopeDeVega_888	1	0	0	0	0
LopeDeVega_889	1	1	0	0	0
LopeDeVega_890	1	1	0	1	0
LopeDeVega_895	1	0	0	0	0
LopeDeVega_9	0	1	0	0	0
LopeDeVega_90	1	1	0	1	0
LopeDeVega_900	0	1	0	1	0
LopeDeVega_904	1	0	0	0	0
LopeDeVega_907	1	3	1	3	0
LopeDeVega_908	0	1	0	0	0
LopeDeVega_910	1	0	0	0	0
LopeDeVega_911	0	1	0	1	0
LopeDeVega_912	2	1	0	0	0
LopeDeVega_913	1	0	0	0	0
LopeDeVega_914	1	0	0	0	0
LopeDeVega_915	1	0	0	0	0
LopeDeVega_917	1	0	0	0	0
LopeDeVega_918	1	0	0	0	0
LopeDeVega_92	1	0	0	0	0
LopeDeVega_921	2	1	0	1	0
LopeDeVega_922	2	0	1	0	0
LopeDeVega_923	1	0	0	0	0
LopeDeVega_925	0	1	0	2	0
LopeDeVega_926	1	0	0	1	0
LopeDeVega_928	1	0	0	0	0
LopeDeVega_929	1	0	0	0	0
LopeDeVega_93	1	0	0	0	0
LopeDeVega_930	3	0	0	0	0
LopeDeVega_931	2	0	0	0	0
LopeDeVega_933	0	1	0	1	0
LopeDeVega_934	1	0	0	0	0
LopeDeVega_935	2	0	0	0	0
LopeDeVega_936	1	1	0	0	0
LopeDeVega_937	0	1	0	0	0
LopeDeVega_938	2	0	0	0	0
LopeDeVega_939	0	1	0	0	0
LopeDeVega_94	1	0	0	0	0
LopeDeVega_940	4	0	1	0	0
LopeDeVega_941	1	0	0	0	0
LopeDeVega_942	1	1	0	0	0
LopeDeVega_943	0	1	0	1	0
LopeDeVega_948	1	1	0	0	0
LopeDeVega_949	0	1	1	1	0
LopeDeVega_95	1	0	0	0	0
LopeDeVega_950	1	0	0	0	0
LopeDeVega_951	0	0	1	0	0
LopeDeVega_952	1	1	0	1	0
LopeDeVega_955	0	2	0	2	0
LopeDeVega_956	2	0	0	1	0
LopeDeVega_960	1	0	0	0	0
LopeDeVega_961	1	0	0	0	0
LopeDeVega_962	1	0	0	0	0
LopeDeVega_966	2	0	0	0	0
LopeDeVega_969	1	0	0	0	0
LopeDeVega_970	1	0	0	0	0
LopeDeVega_971	2	0	0	0	0
LopeDeVega_974	1	0	0	0	0
LopeDeVega_977	0	1	1	1	0
LopeDeVega_978	1	0	0	0	0
LopeDeVega_979	1	0	0	0	0
LopeDeVega_98	1	0	0	0	0
LopeDeVega_980	0	1	1	0	1
LopeDeVega_981	1	0	0	0	0
LopeDeVega_984	1	0	0	0	0
LopeDeVega_986	2	0	0	1	0
LopeDeVega_987	1	0	0	0	0
LopeDeVega_988	1	0	0	0	0
LopeDeVega_989	0	1	0	1	0
LopeDeVega_990	2	0	0	0	0
LopeDeVega_991	0	0	1	0	0
LopeDeVega_993	1	1	1	1	0
LopeDeVega_995	2	0	0	0	0
LopeDeVega_996	0	1	1	0	1
LopeDeVega_997	1	0	0	0	0
LopeDeVega_998	1	0	0	0	0
LopeDeVega_999	1	0	0	0	0
LopeDeZarate_1	2	0	0	0	0
LopeDeZarate_10	1	0	0	0	0
LopeDeZarate_12	2	0	0	0	0
LopeDeZarate_14	1	0	0	0	0
LopeDeZarate_15	2	0	0	0	0
LopeDeZarate_16	4	0	0	0	0
LopeDeZarate_18	1	1	0	0	0
LopeDeZarate_19	0	1	0	0	0
LopeDeZarate_21	0	0	0	1	0
LopeDeZarate_22	1	0	0	0	0
LopeDeZarate_23	2	0	0	0	0
LopeDeZarate_25	0	0	0	1	0
LopeDeZarate_28	1	0	0	0	0
LopeDeZarate_3	1	0	0	0	0
LopeDeZarate_30	2	0	0	0	0
LopeDeZarate_35	1	1	0	0	0
LopeDeZarate_38	1	0	0	0	0
LopeDeZarate_39	1	0	0	0	0
LopeDeZarate_4	1	0	0	0	0
LopeDeZarate_40	0	1	0	1	0
LopeDeZarate_41	2	0	0	0	0
LopeDeZarate_42	2	0	0	0	0
LopeDeZarate_43	3	0	1	0	0
LopeDeZarate_44	1	0	0	0	0
LopeDeZarate_45	2	0	0	0	0
LopeDeZarate_46	3	1	0	0	0
LopeDeZarate_48	0	0	0	1	0
LopeDeZarate_49	0	0	0	1	0
LopeDeZarate_5	0	1	0	0	0
LopeDeZarate_50	0	0	1	0	0
LopeDeZarate_51	1	0	0	0	0
LopeDeZarate_52	1	1	0	0	0
LopeDeZarate_54	1	0	0	0	0
LopeDeZarate_55	3	0	0	0	0
LopeDeZarate_56	0	1	0	0	0
LopeDeZarate_57	1	1	0	1	0
LopeDeZarate_6	0	0	0	1	0
LopeDeZarate_8	1	0	0	0	0
LopeDeZarate_9	1	0	0	0	0
LopezDeMendoza_1	1	0	0	0	0
LopezDeMendoza_11	1	0	0	0	0
LopezDeMendoza_14	0	1	1	0	0
LopezDeMendoza_15	1	0	0	0	0
LopezDeMendoza_16	1	0	0	0	0
LopezDeMendoza_17	1	0	0	0	0
LopezDeMendoza_22	0	1	0	0	0
LopezDeMendoza_24	1	0	0	0	0
LopezDeMendoza_25	1	0	0	0	0
LopezDeMendoza_26	1	0	0	0	0
LopezDeMendoza_28	0	0	1	0	0
LopezDeMendoza_29	2	0	0	0	0
LopezDeMendoza_3	0	1	0	1	0
LopezDeMendoza_32	1	0	0	0	0
LopezDeMendoza_34	1	0	0	0	0
LopezDeMendoza_35	0	0	0	1	0
LopezDeMendoza_37	2	0	0	0	0
LopezDeMendoza_38	1	0	1	1	0
LopezDeMendoza_39	1	0	0	0	0
LopezDeMendoza_4	1	0	0	0	0
LopezDeMendoza_40	0	0	1	1	0
LopezDeMendoza_5	1	0	0	0	0
LopezDeMendoza_6	0	1	0	0	0
LuisCarrilloySotomayor_1	1	1	1	0	0
LuisCarrilloySotomayor_10	0	0	1	0	0
LuisCarrilloySotomayor_11	0	1	0	1	0
LuisCarrilloySotomayor_12	1	0	0	0	0
LuisCarrilloySotomayor_13	1	0	0	0	0
LuisCarrilloySotomayor_14	1	0	0	0	0
LuisCarrilloySotomayor_15	0	0	1	0	0
LuisCarrilloySotomayor_18	1	0	0	0	0
LuisCarrilloySotomayor_19	1	0	0	0	0
LuisCarrilloySotomayor_21	2	0	0	0	0
LuisCarrilloySotomayor_23	0	3	1	0	0
LuisCarrilloySotomayor_25	0	1	0	1	0
LuisCarrilloySotomayor_26	0	1	0	1	0
LuisCarrilloySotomayor_27	1	1	0	0	0
LuisCarrilloySotomayor_28	1	0	0	0	0
LuisCarrilloySotomayor_29	0	1	0	0	0
LuisCarrilloySotomayor_3	1	0	0	0	0
LuisCarrilloySotomayor_31	1	0	0	0	0
LuisCarrilloySotomayor_32	2	0	0	0	0
LuisCarrilloySotomayor_33	1	0	0	0	0
LuisCarrilloySotomayor_34	1	0	0	0	0
LuisCarrilloySotomayor_35	0	1	0	0	0
LuisCarrilloySotomayor_37	0	0	0	1	0
LuisCarrilloySotomayor_38	1	0	0	0	0
LuisCarrilloySotomayor_39	1	2	0	1	0
LuisCarrilloySotomayor_4	3	0	0	0	0
LuisCarrilloySotomayor_40	1	0	0	0	0
LuisCarrilloySotomayor_43	1	0	0	0	0
LuisCarrilloySotomayor_44	1	0	0	0	0
LuisCarrilloySotomayor_45	0	2	0	0	0
LuisCarrilloySotomayor_46	1	0	0	0	0
LuisCarrilloySotomayor_47	1	0	0	0	0
LuisCarrilloySotomayor_49	1	0	0	0	0
LuisCarrilloySotomayor_7	0	2	0	1	0
LuisCarrilloySotomayor_8	2	0	0	0	0
LuisCarrilloySotomayor_9	2	0	0	0	0
LuisDeUlloaYPereira_1	0	1	0	1	0
LuisDeUlloaYPereira_10	1	0	0	0	0
LuisDeUlloaYPereira_102	0	1	1	1	0
LuisDeUlloaYPereira_103	2	0	0	0	0
LuisDeUlloaYPereira_105	0	2	1	1	1
LuisDeUlloaYPereira_106	0	1	1	0	0
LuisDeUlloaYPereira_14	1	1	1	1	0
LuisDeUlloaYPereira_17	0	1	0	1	0
LuisDeUlloaYPereira_19	1	1	0	0	0
LuisDeUlloaYPereira_2	1	0	0	0	0
LuisDeUlloaYPereira_20	1	0	0	0	0
LuisDeUlloaYPereira_21	1	0	0	0	0
LuisDeUlloaYPereira_22	2	0	0	0	0
LuisDeUlloaYPereira_23	0	1	1	1	0
LuisDeUlloaYPereira_25	1	0	0	1	0
LuisDeUlloaYPereira_27	1	0	0	0	0
LuisDeUlloaYPereira_28	1	1	0	0	0
LuisDeUlloaYPereira_3	1	0	0	0	0
LuisDeUlloaYPereira_30	1	1	0	1	0
LuisDeUlloaYPereira_31	3	0	1	0	0
