sID	_m	o0	o1	o9	s0	s1	s9	oa0	oa1	sa0	sa1	oms1	oms0	oms10	oms01	o1s1mo0s0	ov	sv	oa	sa	omsv	omsa
FcodeBorjaYAragonPrincipeEsquilache_67	right_only							2	6	2	4								0.3861	0.6362		-0.2501
s003g_0004	right_only							1	7		6								0.3961	0.6428		-0.2466
FcodeBorjaYAragonPrincipeEsquilache_127	right_only							2	6	2	4								0.4804	0.7227		-0.2423
FernandoDeHerrera_23	right_only							1	7	2	4								0.5177	0.7573		-0.2396
s449g_0960	right_only							2	6	2	4								0.5405	0.7794		-0.2389
Quevedo_352	right_only								8	2	4								0.4814	0.7199		-0.2385
FernandoDeHerrera_35	right_only								8	1	5								0.5093	0.7447		-0.2354
FranciscoDeFigueroa_10	right_only							2	6	2	4								0.5371	0.7685		-0.2314
GutierreDeCetina_170	right_only							1	7	2	4								0.4752	0.7050		-0.2298
s333g_0780	right_only								8	1	5								0.5226	0.7518		-0.2291
Quevedo_422	right_only							2	6	1	5								0.4421	0.6706		-0.2286
PantaleonDeRibera_5	right_only							1	7	2	4								0.4999	0.7270		-0.2271
s282g_0581	right_only							1	7	2	4								0.4804	0.7067		-0.2263
GutierreDeCetina_30	right_only							1	7		4								0.5388	0.7585		-0.2197
JuanBoscan_63	right_only							2	6	1	5								0.4881	0.7078		-0.2197
s292g_0610	right_only							2	6	1	5								0.4881	0.7078		-0.2197
FernandoDeHerrera_276	right_only							1	7	2	4								0.5619	0.7801		-0.2182
GutierreDeCetina_90	right_only							2	6		6								0.5917	0.8030		-0.2113
s041g_0069	right_only							1	7	2	4								0.5402	0.7511		-0.2109
JuanDeJauregui_9	right_only							2	6	2	4								0.4492	0.6596		-0.2104
JosephDeLitalaYCastelvi_134	right_only							2	6		6								0.3447	0.5544		-0.2097
LopeDeVega_61	right_only								8	2	4								0.4580	0.6667		-0.2087
JuanDeTassisYPeralta_171	right_only								8	1	5								0.4727	0.6794		-0.2067
FranciscoDeLaTorre_51	right_only							2	6	2	4								0.4419	0.6472		-0.2053
s105g_0201	right_only							2	6	2	4								0.4163	0.6188		-0.2025
MiraDeAmescua_29	right_only							2	6		6								0.3812	0.5757		-0.1944
JosephDeLitalaYCastelvi_82	right_only							2	6	2	4								0.4149	0.6082		-0.1933
FranciscoDeMedrano_13	right_only							1	6	1	5								0.3741	0.5664		-0.1923
LopeDeVega_954	right_only							1	6	2	4								0.4426	0.6348		-0.1922
FernandoDeHerrera_84	right_only							1	7	2	4								0.4030	0.5940		-0.1910
GutierreDeCetina_82	right_only								8	2	4								0.5425	0.7290		-0.1865
s156g_0301	right_only								8	2	4								0.5419	0.7280		-0.1861
LopeDeVega_911	right_only							1	7	1	5								0.5643	0.7498		-0.1855
LopeDeVega_634	right_only							1	7		6								0.3425	0.5272		-0.1847
Quevedo_486	right_only							2	6	1	5								0.4498	0.6330		-0.1832
LopeDeVega_267	right_only							2	6	1	5								0.4887	0.6704		-0.1817
LopeDeVega_779	right_only								8	2	4								0.5484	0.7287		-0.1803
MiraDeAmescua_14	right_only								8	2	4								0.5837	0.7635		-0.1798
LopeDeVega_100	right_only								8	2	4								0.5455	0.7252		-0.1797
Quevedo_402	right_only							2	6	2	4								0.5475	0.7245		-0.1770
Quevedo_282	right_only							2	6		6								0.4007	0.5773		-0.1766
GutierreDeCetina_179	right_only							2	6	1	5								0.4237	0.5972		-0.1734
LopeDeVega_707	right_only							2	6	2	4								0.5615	0.7340		-0.1726
LopeDeVega_557	right_only							2	6	2	4								0.3440	0.5160		-0.1720
DiegoHurtadoDeMendoza_22	right_only								8	2	4								0.4824	0.6543		-0.1718
LopeDeVega_685	right_only							1	7	2	4								0.5431	0.7149		-0.1718
Quevedo_129	right_only							2	6		6								0.4869	0.6584		-0.1715
Quevedo_9	right_only							1	7	2	4								0.5325	0.7039		-0.1714
Quevedo_93	right_only								8	2	4								0.5514	0.7226		-0.1711
JosephDeLitalaYCastelvi_148	right_only								8		6								0.4668	0.6378		-0.1710
FernandoDeHerrera_299	right_only								7	1	5								0.5052	0.6760		-0.1709
FcodeBorjaYAragonPrincipeEsquilache_87	right_only							1	7	1	4								0.5066	0.6773		-0.1707
JuanDeArguijo_58	right_only							2	6	2	4								0.5433	0.7138		-0.1706
s149g_0288	right_only								8		6								0.4662	0.6365		-0.1703
TirsoDeMolina_16	right_only								8	2	4								0.5186	0.6879		-0.1693
JosephDeLitalaYCastelvi_106	right_only							1	7		5								0.4711	0.6397		-0.1686
FranciscoDeAldana_3	right_only							1	7	2	4								0.4242	0.5922		-0.1680
JuanDeTassisYPeralta_150	right_only							1	7	1	5								0.4498	0.6170		-0.1672
FernandoDeHerrera_104	right_only							1	7	2	4								0.5427	0.7096		-0.1669
HernandodeAcunya_18	right_only							1	7		6								0.4569	0.6237		-0.1668
FranciscoDeMedrano_42	right_only								8		4								0.5211	0.6873		-0.1662
AntonioEnriquezGomez_26	right_only								8		6								0.4527	0.6177		-0.1651
Quevedo_74	right_only							1	7		6								0.4154	0.5804		-0.1650
JosephDeLitalaYCastelvi_122	right_only							1	7		4								0.5272	0.6908		-0.1636
PedroSotoDeRojas_90	right_only							1	7	1	4								0.5238	0.6855		-0.1617
FranciscoDeMedrano_45	right_only								8		4								0.4679	0.6294		-0.1615
DiegoRamirezPagan_4	right_only							2	6	1	5								0.4099	0.5701		-0.1602
LopeDeVega_853	right_only							2	6		6								0.5019	0.6615		-0.1595
GarcilasoDeLaVega_37	right_only							1	7	2	4								0.5167	0.6755		-0.1588
LopeDeVega_60	right_only							1	7	2	4								0.4802	0.6383		-0.1581
HernandodeAcunya_12	right_only							1	7		4								0.5015	0.6578		-0.1563
LopeDeZarate_24	right_only							1	7	2	4								0.4686	0.6248		-0.1562
FcodeBorjaYAragonPrincipeEsquilache_66	right_only								8	1	5								0.4938	0.6477		-0.1539
LopeDeVega_638	right_only							1	7	2	4								0.5764	0.7287		-0.1523
BocangelYUnzueta_26	right_only							1	7		6								0.4372	0.5887		-0.1515
FranciscoDeMedrano_3	right_only							1	7		6								0.4428	0.5940		-0.1512
LopeDeVega_1053	right_only								8		4								0.5275	0.6784		-0.1509
s427g_0926	right_only							2	6		6								0.4775	0.6284		-0.1508
JuanBoscan_81	right_only							1	7		6								0.4612	0.6116		-0.1504
Quevedo_50	right_only							2	6	2	4								0.5127	0.6631		-0.1504
s013g_0025	right_only							2	6	2	4								0.4358	0.5862		-0.1504
TrilloYFigueroa_5	right_only							1	7	2	4								0.5427	0.6915		-0.1488
LopeDeVega_195	right_only							2	6	2	4								0.5631	0.7110		-0.1479
DiegoXimenezAyllon_21	right_only								8		6								0.5340	0.6816		-0.1476
Quevedo_412	right_only								8	2	4								0.5496	0.6972		-0.1475
LuisDeUlloaYPereira_17	right_only							2	6	1	5								0.4570	0.6043		-0.1473
AntonioEnriquezGomez_4	right_only							1	7		6								0.4138	0.5610		-0.1471
LopeDeVega_1267	right_only							1	7	1	5								0.5046	0.6516		-0.1471
TirsoDeMolina_41	right_only							1	7	2	4								0.5005	0.6472		-0.1467
LopeDeVega_663	right_only							1	7		6								0.5474	0.6939		-0.1465
FcodeBorjaYAragonPrincipeEsquilache_58	right_only							2	6	2	4								0.3608	0.5071		-0.1463
LopeDeVega_464	right_only							2	6	1	5								0.4526	0.5986		-0.1459
Quevedo_221	right_only							1	7	2	4								0.5031	0.6489		-0.1458
s219g_0463	right_only							2	6		6								0.4205	0.5662		-0.1457
Quevedo_169	right_only							2	6	2	4								0.4504	0.5957		-0.1454
PedroSotoDeRojas_52	right_only								8	2	4								0.5239	0.6684		-0.1445
LuisMartinDeLaPlaza_2	right_only								8		4								0.4527	0.5957		-0.1431
LopeDeVega_1042	right_only							2	6	2	4								0.5615	0.7039		-0.1424
FrayLuisDeLeon_5	right_only							1	7	1	5								0.4606	0.6029		-0.1423
s452g_0965	right_only								8	2	4								0.5690	0.7103		-0.1413
JuanDeJauregui_21	right_only							1	7	1	5								0.5218	0.6623		-0.1405
DiegoXimenezAyllon_55	right_only							1	7	2	4								0.6113	0.7518		-0.1404
Quevedo_266	right_only							1	7	1	5								0.5319	0.6720		-0.1402
FernandoDeHerrera_236	right_only								8		6								0.5138	0.6537		-0.1398
ReyDeArtieda_11	right_only							2	6		6								0.3593	0.4991		-0.1397
ArgensolaBartolome_125	right_only							2	6	2	4								0.5495	0.6890		-0.1395
LuisCarrilloySotomayor_14	right_only							1	7	2	4								0.4976	0.6365		-0.1389
LopeDeVega_158	right_only								8	1	5								0.4967	0.6340		-0.1373
JuanDeArguijo_38	right_only							1	7	1	5								0.5304	0.6675		-0.1371
FernandoDeHerrera_219	right_only							2	6	2	4								0.4645	0.6011		-0.1365
LopeDeVega_990	right_only							2	6	2	4								0.5768	0.7128		-0.1359
TirsoDeMolina_14	right_only							1	7		6								0.4894	0.6253		-0.1359
LopeDeVega_264	right_only							1	7	1	5								0.5410	0.6766		-0.1356
FcodeBorjaYAragonPrincipeEsquilache_37	right_only							2	6		6								0.4078	0.5428		-0.1350
PedroSotoDeRojas_111	right_only							2	6		4								0.5662	0.7011		-0.1349
LopeDeVega_1313	right_only								8		6								0.5004	0.6350		-0.1345
FrayLuisDeLeon_10	right_only								8		6								0.4885	0.6217		-0.1333
s321g_0745	right_only							1	7	2	4								0.5913	0.7234		-0.1321
LopeDeVega_350	right_only							2	6	2	4								0.5012	0.6330		-0.1318
Quevedo_339	right_only							2	6	2	4								0.4486	0.5791		-0.1305
s113g_0229	right_only							2	6	2	4								0.5047	0.6348		-0.1300
s206g_0445	right_only							1	7		6								0.5117	0.6414		-0.1297
s008g_0016	right_only							1	7	1	5								0.5187	0.6481		-0.1294
HernandodeAcunya_47	right_only								8	2	4								0.5409	0.6702		-0.1293
LopeDeVega_86	right_only							1	7		6								0.4373	0.5661		-0.1288
JuanDeTassisYPeralta_43	right_only							1	7	2	4								0.5258	0.6544		-0.1286
LopeDeVega_239	right_only								8	1	4								0.5623	0.6908		-0.1285
Quevedo_379	right_only								8	2	4								0.5390	0.6670		-0.1280
JuanBoscan_54	right_only							1	7	2	4								0.5046	0.6323		-0.1277
GutierreDeCetina_53	right_only								8	1	5								0.5106	0.6377		-0.1271
Quevedo_40	right_only								8	2	4								0.4163	0.5433		-0.1270
s271g_0555	right_only							1	7		6								0.5204	0.6466		-0.1262
s278g_0571	right_only							2	6	1	5								0.4656	0.5901		-0.1244
Quevedo_76	right_only							1	7	2	4								0.5682	0.6918		-0.1236
LopeDeVega_1163	right_only								8	2	4								0.5544	0.6777		-0.1233
GutierreDeCetina_220	right_only								8		6								0.4937	0.6168		-0.1230
JuanDeTassisYPeralta_134	right_only								8	2	4								0.5076	0.6305		-0.1229
LopeDeVega_99	right_only								8	2	4								0.5314	0.6541		-0.1227
JuanDeTassisYPeralta_98	right_only							2	6	1	5								0.4323	0.5546		-0.1223
PedroSotoDeRojas_55	right_only							1	7	2	4								0.5153	0.6376		-0.1223
FernandoDeHerrera_5	right_only							2	6		6								0.4586	0.5804		-0.1218
FcodeBorjaYAragonPrincipeEsquilache_112	right_only							1	7		6								0.4985	0.6201		-0.1216
HernandodeAcunya_49	right_only								8	2	4								0.4689	0.5905		-0.1216
Quevedo_413	right_only							1	7	2	4								0.4990	0.6206		-0.1216
FernandoDeHerrera_69	right_only								8	1	5								0.4649	0.5862		-0.1213
LopeDeVega_1318	right_only								8	2	4								0.4309	0.5519		-0.1210
s200g_0417	right_only							2	6	2	4								0.5390	0.6596		-0.1206
LuisDeUlloaYPereira_85	right_only							1	7		4								0.5552	0.6752		-0.1200
s359g_0818	right_only							1	7	2	4								0.5134	0.6330		-0.1195
JosephDeLitalaYCastelvi_61	right_only							2	6	2	4								0.5957	0.7151		-0.1193
JuanDeTassisYPeralta_119	right_only								8	2	4								0.5360	0.6549		-0.1189
s410g_0903	right_only							1	7	1	5								0.4660	0.5844		-0.1184
GutierreDeCetina_98	right_only							2	6		6								0.4716	0.5898		-0.1182
JosephDeLitalaYCastelvi_150	right_only							2	6	1	5								0.4901	0.6079		-0.1179
LopeDeVega_1100	right_only							1	7	2	4								0.4723	0.5887		-0.1164
JuanDeTassisYPeralta_27	right_only								8	2	4								0.4717	0.5869		-0.1151
s048g_0098	right_only							1	7	2	4								0.5497	0.6649		-0.1151
Quevedo_175	right_only							2	6	2	4								0.5394	0.6535		-0.1142
GutierreDeCetina_74	right_only							1	7	2	4								0.5136	0.6277		-0.1140
FranciscoDeMedrano_48	right_only							2	6	2	4								0.5688	0.6826		-0.1138
LopeDeVega_854	right_only							1	7	2	4								0.6111	0.7245		-0.1133
Quevedo_98	right_only								8		6								0.3436	0.4563		-0.1127
JuanDeArguijo_65	right_only							2	6	2	4								0.4901	0.6025		-0.1124
Cervantes_48	right_only								8	2	4								0.5089	0.6212		-0.1123
GarcilasoDeLaVega_01	right_only								8	2	4								0.5112	0.6234		-0.1122
JosephDeLitalaYCastelvi_101	right_only							2	6	2	4								0.5248	0.6367		-0.1119
s232g_0489	right_only							2	6		4								0.5707	0.6826		-0.1119
GutierreDeCetina_51	right_only								8	2	4								0.5372	0.6489		-0.1118
GarcilasoDeLaVega_32	right_only							2	6		4								0.4220	0.5337		-0.1117
Quevedo_342	right_only								8	1	5								0.5959	0.7072		-0.1114
HernandodeAcunya_50	right_only							1	7	2	4								0.4976	0.6089		-0.1113
PedroDePadilla_31	right_only							2	6	2	4								0.4239	0.5351		-0.1113
Quevedo_12	right_only							2	6		6								0.4858	0.5969		-0.1111
s316g_0717	right_only							1	7	2	4								0.5213	0.6323		-0.1110
EstebanManuelDeVillegas_8	right_only							2	6	2	4								0.4516	0.5608		-0.1093
LopeDeVega_1112	right_only							2	6	1	4								0.6000	0.7092		-0.1092
LopeDeVega_700	right_only							2	6	1	5								0.5805	0.6894		-0.1089
LuisDeUlloaYPereira_22	right_only								8	2	4								0.5550	0.6639		-0.1089
Quevedo_347	right_only							2	6		4								0.5492	0.6581		-0.1089
JuanDeArguijo_8	right_only							2	6	2	4								0.4701	0.5784		-0.1083
LuisDeUlloaYPereira_54	right_only								8	2	4								0.6229	0.7305		-0.1076
LopeDeVega_984	right_only								8		6								0.5145	0.6217		-0.1072
LopeDeVega_538	right_only								8		4								0.4973	0.6039		-0.1066
JosephDeLitalaYCastelvi_78	right_only							2	6		6								0.4582	0.5638		-0.1057
PoloDeMedina_9	right_only							2	6	1	5								0.5071	0.6128		-0.1057
JuanDeTassisYPeralta_6	right_only								8	2	4								0.5124	0.6177		-0.1053
FranciscoDeMedrano_40	right_only							1	7	2	4								0.4835	0.5887		-0.1052
LopeDeVega_580	right_only							2	6	2	4								0.4693	0.5745		-0.1052
Quevedo_407	right_only							2	6	2	4								0.4693	0.5741		-0.1049
GutierreDeCetina_244	right_only								8	2	4								0.5405	0.6454		-0.1048
ArgensolaBartolome_76	right_only							1	7		6								0.5370	0.6414		-0.1044
JuanDeTassisYPeralta_104	right_only							1	7	1	5								0.5350	0.6386		-0.1036
FernandoDeHerrera_67	right_only								8		6								0.4695	0.5728		-0.1033
TrilloYFigueroa_10	right_only							1	7	2	4								0.6751	0.7784		-0.1033
LopeDeVega_1210	right_only							1	7	2	4								0.5751	0.6777		-0.1026
LopeDeVega_1326	right_only							2	6		6								0.5100	0.6123		-0.1022
JuanDeTimoneda_31	right_only							2	6	2	4								0.4605	0.5624		-0.1019
LopeDeVega_1091	right_only								8	1	5								0.4838	0.5857		-0.1019
LopeDeVega_1134	right_only								8	1	5								0.4838	0.5857		-0.1019
LopeDeVega_1262	right_only							1	7	1	5								0.4973	0.5972		-0.0999
DiegoXimenezAyllon_33	right_only								8	1	5								0.4786	0.5784		-0.0998
FranciscoDeMedrano_5	right_only								8	1	5								0.4778	0.5764		-0.0986
s394g_0875	right_only							2	6		5								0.5028	0.6014		-0.0986
LopeDeVega_1101	right_only							1	7		6								0.5165	0.6150		-0.0985
LopeDeVega_198	right_only							1	7		6								0.5165	0.6150		-0.0985
AgustinDeSalazarYTorres_30	right_only							1	7	1	5								0.5525	0.6505		-0.0980
Gongora_38	right_only							2	6	1	5								0.4875	0.5855		-0.0979
s084g_0146	right_only								8	1	5								0.4548	0.5526		-0.0978
JuanDeTassisYPeralta_53	right_only							2	6	1	5								0.5207	0.6179		-0.0971
s475g_0999	right_only							1	7	1	5								0.5441	0.6411		-0.0971
LopeDeVega_613	right_only							1	7	2	4								0.4581	0.5543		-0.0962
JuanBoscan_1	right_only							1	7		6								0.5983	0.6941		-0.0958
LopeDeVega_631	right_only							2	6	2	4								0.5071	0.6021		-0.0951
JosephDeLitalaYCastelvi_55	right_only								8	1	5								0.5102	0.6051		-0.0949
s386g_0860	right_only							2	6	1	5								0.5065	0.6009		-0.0943
GutierreDeCetina_167	right_only							2	6	2	4								0.5692	0.6631		-0.0939
DiegoHurtadoDeMendoza_45	right_only							1	7		6								0.6476	0.7407		-0.0930
LopeDeVega_808	right_only							1	7		6								0.5416	0.6345		-0.0929
FernandoDeHerrera_65	right_only							2	6	2	4								0.4574	0.5496		-0.0922
Quevedo_83	right_only							1	7	2	4								0.4788	0.5709		-0.0921
ReyDeArtieda_2	right_only							2	6	1	5								0.4381	0.5291		-0.0910
s255g_0537	right_only							2	6	1	8								0.5131	0.6034		-0.0903
LopeDeVega_119	right_only								8	2	4								0.4990	0.5887		-0.0896
PedroSotoDeRojas_39	right_only								8	2	4								0.4837	0.5727		-0.0890
JuanaInesDeLaCruz_21	right_only								8	2	4								0.5018	0.5904		-0.0886
JosephDeLitalaYCastelvi_143	right_only							2	6	1	5								0.3939	0.4823		-0.0884
DiegoXimenezAyllon_27	right_only							1	7	2	4								0.6585	0.7468		-0.0883
Gongora_34	right_only							2	6	2	4								0.5014	0.5894		-0.0880
s351g_0810	right_only							1	7	2	4								0.4190	0.5071		-0.0880
GutierreDeCetina_174	right_only							1	7	1	5								0.5643	0.6516		-0.0872
s130g_0262	right_only							1	7		6								0.5832	0.6702		-0.0870
s276g_0570	right_only							2	6	1	5								0.5342	0.6207		-0.0865
BocangelYUnzueta_30	right_only							1	7		4								0.5039	0.5900		-0.0861
s344g_0799	right_only							2	6	2	4								0.4390	0.5248		-0.0858
LopeDeVega_287	right_only							2	6	1	5								0.4902	0.5753		-0.0851
PedroEspinosa_15	right_only							1	7		4								0.4798	0.5648		-0.0850
FcodeBorjaYAragonPrincipeEsquilache_6	right_only							1	7		6								0.4802	0.5650		-0.0848
LopeDeVega_331	right_only							2	6	2	4								0.5272	0.6117		-0.0845
LopeDeVega_795	right_only								8	1	5								0.5035	0.5881		-0.0845
PedroSotoDeRojas_45	right_only								8	1	5								0.4970	0.5813		-0.0843
Quevedo_29	right_only							2	6		6								0.5704	0.6547		-0.0843
LuisCarrilloySotomayor_13	right_only							1	7	2	4								0.5356	0.6188		-0.0832
GutierreDeCetina_138	right_only							1	7	2	4								0.5643	0.6472		-0.0828
JosephDeLitalaYCastelvi_29	right_only							1	7	2	4								0.5179	0.6007		-0.0828
LopeDeVega_222	right_only							1	7	2	4								0.5682	0.6507		-0.0825
s448g_0956	right_only							1	7		6								0.5609	0.6430		-0.0821
LopeDeVega_67	right_only							1	7	1	5								0.5025	0.5844		-0.0819
FernandoDeHerrera_72	right_only							2	6	2	4								0.5586	0.6404		-0.0818
Quevedo_424	right_only							2	6	2	4								0.4983	0.5798		-0.0814
LopezDeMendoza_18	right_only							2	6	2	4								0.5485	0.6294		-0.0810
ArgensolaBartolome_157	right_only								8		6								0.4504	0.5312		-0.0809
ArgensolaBartolome_158	right_only								8		6								0.4504	0.5312		-0.0809
LopeDeVega_777	right_only							2	6		6								0.4038	0.4846		-0.0809
LopeDeZarate_23	right_only							2	6	1	5								0.4664	0.5473		-0.0808
LopeDeVega_215	right_only								8	2	4								0.5417	0.6223		-0.0807
LopeDeVega_408	right_only								8	1	5								0.5450	0.6257		-0.0807
GutierreDeCetina_225	right_only							1	7	2	4								0.6253	0.7058		-0.0805
JuanBoscan_7	right_only							2	6		6								0.4948	0.5752		-0.0804
FranciscoDeLaTorre_61	right_only							2	6	2	4								0.4818	0.5621		-0.0803
Cervantes_39	right_only							2	6	2	4								0.5087	0.5887		-0.0799
LopeDeVega_420	right_only							1	7	1	5								0.5035	0.5830		-0.0795
LopeDeVega_744	right_only								8		6								0.4725	0.5520		-0.0795
LopeDeVega_1331	right_only							2	6	2	4								0.5461	0.6251		-0.0790
JuanDeArguijo_34	right_only							2	6	2	4								0.4783	0.5569		-0.0786
JuanDeTassisYPeralta_67	right_only								8	2	4								0.5355	0.6135		-0.0780
LopeDeVega_1067	right_only								8	2	4								0.5408	0.6188		-0.0780
LopeDeVega_144	right_only								8	2	4								0.4809	0.5584		-0.0775
FernandoDeHerrera_316	right_only								8	2	4								0.5983	0.6755		-0.0772
Quevedo_295	right_only								8		6								0.4832	0.5603		-0.0771
Gongora_106	right_only								8	1	4								0.5294	0.6064		-0.0770
Quevedo_478	right_only							2	6	2	4								0.5768	0.6535		-0.0767
LopeDeVega_827	right_only							2	6		4								0.5071	0.5833		-0.0762
s275g_0567	right_only							1	7	2	4								0.6082	0.6844		-0.0762
JosephDeLitalaYCastelvi_87	right_only							2	6	2	4								0.5218	0.5975		-0.0757
LopeDeVega_477	right_only								8		6								0.4707	0.5456		-0.0749
LopeDeVega_104	right_only							2	6	2	4								0.5078	0.5826		-0.0748
LopeDeVega_902	right_only							2	6	2	4								0.3952	0.4698		-0.0746
Gongora_61	right_only							1	7		4								0.5339	0.6082		-0.0742
GutierreDeCetina_236	right_only							1	7	2	4								0.5322	0.6058		-0.0736
ArgensolaBartolome_110	right_only								8	2	4								0.6229	0.6950		-0.0722
TirsoDeMolina_25	right_only							1	7	2	4								0.5557	0.6277		-0.0720
JuanDeSalinas_8	right_only							2	6	2	4								0.6277	0.6993		-0.0716
LopeDeVega_362	right_only								8	2	4								0.4978	0.5691		-0.0714
LopeDeZarate_4	right_only							1	7		6								0.4924	0.5638		-0.0714
LopeDeVega_592	right_only								8	2	4								0.5337	0.6050		-0.0713
HernandodeAcunya_44	right_only							1	7	2	4								0.4529	0.5241		-0.0712
LopeDeVega_701	right_only							1	7	2	4								0.5565	0.6277		-0.0712
FranciscoDeFigueroa_20	right_only							2	6	2	4								0.4952	0.5655		-0.0703
PedroSotoDeRojas_76	right_only								8	2	4								0.5601	0.6299		-0.0698
Quevedo_155	right_only							1	7	1	5								0.5663	0.6360		-0.0697
LopeDeVega_118	right_only								8	2	4								0.5014	0.5709		-0.0695
PantaleonDeRibera_10	right_only							1	7		6								0.5177	0.5870		-0.0693
JuanDeTassisYPeralta_60	right_only							3	6	2	4								0.5076	0.5762		-0.0687
LopezDeMendoza_2	right_only							2	6	2	4								0.6239	0.6926		-0.0687
FernandoDeHerrera_170	right_only							1	7	1	5								0.5126	0.5808		-0.0682
s130g_0259	right_only							1	7	1	5								0.4711	0.5384		-0.0673
LopeDeVega_302	right_only							1	7	2	4								0.4809	0.5479		-0.0670
GutierreDeCetina_3	right_only							2	6	2	4								0.5820	0.6489		-0.0669
s031g_0056	right_only							2	6	1	5								0.4993	0.5660		-0.0667
BocangelYUnzueta_31	right_only							1	7	1	5								0.6989	0.7652		-0.0663
LopeDeVega_1204	right_only								8	2	4								0.4835	0.5496		-0.0661
FernandoDeHerrera_38	right_only							1	7		4								0.6113	0.6773		-0.0660
LopeDeVega_328	right_only							1	7	2	4								0.4781	0.5440		-0.0659
LopeDeVega_513	right_only							1	7	1	4								0.5484	0.6142		-0.0658
LopeDeVega_1274	right_only							1	7		6								0.5558	0.6210		-0.0653
LopeDeVega_759	right_only							1	7	1	5								0.4646	0.5300		-0.0653
JuanBoscan_87	right_only							2	6		6								0.5449	0.6099		-0.0650
Gongora_113	right_only								8	2	4								0.4738	0.5387		-0.0649
JuanBoscan_98	right_only								8	2	4								0.5815	0.6461		-0.0647
s172g_0337	right_only								8		6								0.4752	0.5399		-0.0647
AgustinDeSalazarYTorres_4	right_only							1	7		6								0.4940	0.5579		-0.0639
s434g_0939	right_only							1	7	2	4								0.4804	0.5443		-0.0639
LopeDeVega_548	right_only							2	6	1	5								0.4775	0.5413		-0.0637
DiegoHurtadoDeMendoza_11	right_only							2	6	1	5								0.5168	0.5801		-0.0634
s197g_0414	right_only							1	7	2	4								0.5101	0.5727		-0.0626
FernandoDeHerrera_208	right_only							1	7	1	5								0.5023	0.5647		-0.0624
HernandodeAcunya_33	right_only								8		6								0.4960	0.5581		-0.0621
JuanDeTassisYPeralta_82	right_only								8	2	4								0.6117	0.6738		-0.0621
LopeDeVega_820	right_only								8	2	4								0.4304	0.4925		-0.0621
ArgensolaBartolome_14	right_only								8		6								0.5186	0.5806		-0.0620
JuanDeTassisYPeralta_70	right_only							1	7		6								0.6869	0.7486		-0.0617
Quevedo_168	right_only								8	1	5								0.4617	0.5231		-0.0614
LopeDeVega_1119	right_only							1	7		4								0.5805	0.6418		-0.0613
LopeDeVega_776	right_only							1	7		6								0.5241	0.5851		-0.0610
FernandoDeHerrera_198	right_only							2	6	2	4								0.5411	0.6017		-0.0606
FernandoDeHerrera_41	right_only							2	6	1	5								0.6240	0.6846		-0.0606
LopeDeVega_614	right_only							1	7		6								0.5198	0.5804		-0.0606
PedroDePadilla_42	right_only							1	7		6								0.6602	0.7206		-0.0604
Cervantes_12	right_only							2	6		6								0.4705	0.5307		-0.0603
LopeDeVega_1026	right_only							2	6		6								0.4705	0.5307		-0.0603
JuanDeSalinas_2	right_only								8		6								0.5541	0.6139		-0.0599
JuanaInesDeLaCruz_67	right_only								8		6								0.4947	0.5543		-0.0596
LopeDeVega_617	right_only							1	7		6								0.5315	0.5910		-0.0596
FernandoDeHerrera_234	right_only								8		4								0.5044	0.5638		-0.0594
ArgensolaBartolome_59	right_only								8		4								0.5532	0.6125		-0.0593
DiegoHurtadoDeMendoza_5	right_only							1	7		4								0.5562	0.6152		-0.0590
LopeDeVega_871	right_only							2	6		6								0.5428	0.6017		-0.0588
LopeDeVega_1346	right_only							2	6		6								0.4704	0.5291		-0.0586
s186g_0403_01	right_only								8		6								0.4770	0.5355		-0.0584
LopeDeVega_1040	right_only							2	6		6								0.4811	0.5392		-0.0582
s392g_0868	right_only								8	2	4								0.5252	0.5833		-0.0582
FranciscoDeMedrano_50	right_only							2	6	1	5								0.3853	0.4434		-0.0581
ArgensolaBartolome_42	right_only								8	2	4								0.5239	0.5816		-0.0576
LopeDeVega_835	right_only							1	7		6								0.4707	0.5282		-0.0576
BaltasarDeAlcazar_12	right_only							1	7		6								0.5657	0.6231		-0.0574
LuisCarrilloySotomayor_19	right_only							2	6		6								0.5432	0.6006		-0.0574
LopeDeVega_843	right_only							1	7	1	5								0.5147	0.5716		-0.0569
s051g_0105	right_only							1	7		6								0.5218	0.5784		-0.0566
LopeDeVega_1055	right_only							1	7		4								0.6138	0.6702		-0.0564
Cervantes_59	right_only							1	7	2	4								0.6020	0.6578		-0.0558
MiraDeAmescua_28	right_only							1	7	2	4								0.4207	0.4762		-0.0556
JosephDeLitalaYCastelvi_76	right_only							1	7	2	4								0.5477	0.6028		-0.0551
LopeDeVega_1344	right_only							1	7	2	4								0.5605	0.6152		-0.0548
JosephDeLitalaYCastelvi_30	right_only								8	2	4								0.4561	0.5106		-0.0545
LopeDeVega_1124	right_only							1	7	1	5								0.4605	0.5149		-0.0544
LuisDeUlloaYPereira_66	right_only								8		6								0.4504	0.5047		-0.0544
GutierreDeCetina_131	right_only							1	7	2	4								0.4721	0.5264		-0.0543
s291g_0609	right_only							2	6	2	4								0.5319	0.5862		-0.0543
PedroSotoDeRojas_103	right_only							1	7	2	4								0.5522	0.6064		-0.0542
PedroSotoDeRojas_108	right_only							1	7	1	4								0.6727	0.7270		-0.0542
